idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
14702,3247,"-32.03972","-60.93889",0,25,"10YR4.5/3","10YR6/3",4800,4200,"88.00","0.50","6.80","5.40","10YR",4.5,3,"10YR",6,3
14703,3247,"-32.03972","-60.93889",25,34,"10YR4/2","10YR5.5/2",6000,5000,"83.00","0.40","6.90","11.20","10YR",4,2,"10YR",5.5,2
14704,3247,"-32.03972","-60.93889",34,63,"10YR4.5/2","10YR5.5/2",6400,4700,"73.00","0.30","6.80","10.70","10YR",4.5,2,"10YR",5.5,2
14696,3248,"-32.00000","-61.00000",0,22,"10YR3/2",,21900,15300,"70.00","1.91","6.20","30.00","10YR",3,2,,,
14697,3248,"-32.00000","-61.00000",22,35,"10YR4/2",,18000,14000,"78.00","0.88","6.30","28.00","10YR",4,2,,,
14698,3248,"-32.00000","-61.00000",35,50,"10YR3.5/3",,25500,21200,"83.00","0.71","6.70","41.50","10YR",3.5,3,,,
14699,3248,"-32.00000","-61.00000",50,97,"10YR3/2.5",,34100,31400,"92.00","0.63","7.10","54.00","10YR",3,2.5,,,
14709,3249,"-32.07028","-61.50194",0,11,"10YR4/2","10YR6/2",15200,10500,"69.00","0.85","7.20","22.00","10YR",4,2,"10YR",6,2
14710,3249,"-32.07028","-61.50194",11,21,"10YR3.5/2","10YR5.5/2",18400,14200,"77.00","0.64","7.90","26.00","10YR",3.5,2,"10YR",5.5,2
14711,3249,"-32.07028","-61.50194",21,44,"7.5YR4.5/2","7.5YR4.5/2",25000,23100,"92.00","0.27","8.30","34.50","7.5YR",4.5,2,"7.5YR",4.5,2
14712,3249,"-32.07028","-61.50194",44,61,"7.5YR5/3","7.5YR5/3",30800,29600,"96.00","0.17","8.30","40.00","7.5YR",5,3,"7.5YR",5,3
14714,3250,"-32.34972","-59.93031",0,24,"10YR2/1",,17400,,,"1.93","4.55",,"10YR",2,1,,,
14715,3250,"-32.34972","-59.93031",24,52,"10YR2/2",,21200,,,"0.97","5.04",,"10YR",2,2,,,
14717,3251,"-32.35592","-59.27611",0,19,"10YR2/1",,22800,,,"1.49","7.52",,"10YR",2,1,,,
14718,3251,"-32.35592","-59.27611",19,47,"7.5YR3/2",,21400,,,"1.04","8.10",,"7.5YR",3,2,,,
14719,3251,"-32.35592","-59.27611",47,70,,,,,,,,,,,,,,
14720,3252,"-32.39625","-58.89697",0,15,"7.5YR2/0",,20900,,,"1.82","5.80",,"7.5YR",2,0,,,
14721,3252,"-32.39625","-58.89697",15,72,"7.5YR2/0",,26400,,,"1.15","6.63",,"7.5YR",2,0,,,
14724,3253,"-32.40117","-58.25569",0,23,"10YR2/1",,13000,,,"1.49","5.92",,"10YR",2,1,,,
14725,3253,"-32.40117","-58.25569",23,37,,,,,,,,,,,,,,
14726,3253,"-32.40117","-58.25569",37,50,"10YR3/1",,16000,,,"0.56","6.19",,"10YR",3,1,,,
14727,3253,"-32.40117","-58.25569",50,60,,,,,,,,,,,,,,
14728,3254,"-31.55308","-58.19169",0,19,"10YR3/2",,8200,7900,,"0.76","5.79",,"10YR",3,2,,,
14729,3254,"-31.55308","-58.19169",19,43,"10YR2/2",,9700,9200,,"0.68","6.14",,"10YR",2,2,,,
14730,3254,"-31.55308","-58.19169",43,58,"10YR3/2",,,,,,,,"10YR",3,2,,,
14954,3255,"-32.10228","-58.24908",0,24,"10YR2/1",,18400,,,"3.36","7.64",,"10YR",2,1,,,
14955,3255,"-32.10228","-58.24908",24,43,"10YR4/1",,12000,,,"0.62","7.44",,"10YR",4,1,,,
14956,3255,"-32.10228","-58.24908",43,63,"10YR4/1",,,,,,,,"10YR",4,1,,,
14974,3256,"-35.74388","-58.41480",0,21,"10YR2/1","10YR4/2",,,,,,,"10YR",2,1,"10YR",4,2
14975,3256,"-35.74388","-58.41480",21,42,"10YR3/3",,,,,,,,"10YR",3,3,,,
14976,3256,"-35.74388","-58.41480",42,65,"7.5YR3/4",,,,,,,,"7.5YR",3,4,,,
14732,3257,"-26.24886","-59.37641",0,19,"7.5YR5/2","7.5YR7/2",26300,27300,"100.00","2.03","5.90","50.40","7.5YR",5,2,"7.5YR",7,2
14733,3257,"-26.24886","-59.37641",19,46,"7.5YR4/2","7.5YR6/4",29000,30300,"100.00","0.80","7.10","62.50","7.5YR",4,2,"7.5YR",6,4
14734,3257,"-26.24886","-59.37641",46,67,"7.5YR4/4","7.5YR6/3",28000,,,"0.45","8.00","44.50","7.5YR",4,4,"7.5YR",6,3
14984,3258,"-35.77857","-58.08123",0,17,"10YR3/2","10YR6/1",,,,,,,"10YR",3,2,"10YR",6,1
14985,3258,"-35.77857","-58.08123",17,43,"7.5YR4/4","7.5YR5/3",,,,,,,"7.5YR",4,4,"7.5YR",5,3
14986,3258,"-35.77857","-58.08123",43,102,"7.5YR5/4","7.5YR6/4",,,,,,,"7.5YR",5,4,"7.5YR",6,4
14744,3259,"-25.57549","-59.34028",0,28,"5YR4/3","5YR6/3",7500,6700,"89.00","0.77","6.30","7.40","5YR",4,3,"5YR",6,3
14745,3259,"-25.57549","-59.34028",28,60,"5YR3/3","5YR4/3",5700,5200,"91.00","0.39","5.70","6.10","5YR",3,3,"5YR",4,3
14738,3260,"-32.10000","-62.01667",0,14,"10YR3/2",,17400,13200,"76.00",,"5.30","23.70","10YR",3,2,,,
14739,3260,"-32.10000","-62.01667",14,22,"10YR4/2",,16800,13700,"82.00","1.69","5.80","20.20","10YR",4,2,,,
14740,3260,"-32.10000","-62.01667",22,46,"7.5YR3/2",,24800,,,"0.76","7.70","33.20","7.5YR",3,2,,,
14741,3260,"-32.10000","-62.01667",46,70,"7.5YR3/2",,24800,,,"0.26","8.90","28.50","7.5YR",3,2,,,
14749,3261,"-26.24713","-59.35608",0,20,"5YR3/1","5YR5/1",11300,11300,"100.00","1.95","5.10","13.40","5YR",3,1,"5YR",5,1
14750,3261,"-26.24713","-59.35608",20,65,"5YR4/6","5YR6/6",7500,8700,"100.00","0.24","6.10","9.10","5YR",4,6,"5YR",6,6
14754,3262,"-26.22261","-59.10695",0,10,"10YR3/1","10YR5/1",26500,14300,"54.00","2.51","4.90","44.30","10YR",3,1,"10YR",5,1
14755,3262,"-26.22261","-59.10695",10,19,"10YR4/2","10YR5/2",34700,26000,"75.00","1.21","5.90","74.00","10YR",4,2,"10YR",5,2
14756,3262,"-26.22261","-59.10695",19,97,"10YR4/2","10YR5/2",34400,30100,"88.00","0.68","6.00","73.70","10YR",4,2,"10YR",5,2
14759,3263,"-32.18000","-61.84250",0,15,"10YR3/3","10YR5/2",18200,14800,"81.00","1.65","5.60","23.20","10YR",3,3,"10YR",5,2
14760,3263,"-32.18000","-61.84250",15,19,"10YR3/2","10YR5/2",17700,14200,"80.00","1.61","5.60","23.00","10YR",3,2,"10YR",5,2
14761,3263,"-32.18000","-61.84250",19,26,"10YR3/2","10YR6/2",16000,12600,"79.00","0.88","5.80","21.50","10YR",3,2,"10YR",6,2
14762,3263,"-32.18000","-61.84250",26,43,"7.5YR3/2",,24500,22400,"91.00","0.68","6.30","39.30","7.5YR",3,2,,,
14763,3263,"-32.18000","-61.84250",43,60,"7.5YR4/2",,26900,24600,"91.00","0.61","6.50","39.90","7.5YR",4,2,,,
14772,3264,"-32.18333","-61.58222",0,16,"10YR3/3","10YR5.5/2",16200,10400,"64.00","1.60","6.00","27.50","10YR",3,3,"10YR",5.5,2
14773,3264,"-32.18333","-61.58222",16,22,"10YR4/2","10YR6/2",14600,10800,"74.00","1.20","6.60","24.00","10YR",4,2,"10YR",6,2
14774,3264,"-32.18333","-61.58222",22,48,"7.5YR3/2",,24000,23400,"98.00","0.60","8.10","40.00","7.5YR",3,2,,,
14775,3264,"-32.18333","-61.58222",48,76,"7.5YR4/2",,23000,21200,"92.00","0.30","8.60","40.00","7.5YR",4,2,,,
14768,3265,"-25.49704","-59.43712",0,12,"7.5YR3/2","7.5YR5/2",20400,18000,"88.00","3.25","4.70","17.90","7.5YR",3,2,"7.5YR",5,2
14769,3265,"-25.49704","-59.43712",12,18,"7.5YR4/2","7.5YR6/2",16300,12200,"75.00","1.36","6.50","21.20","7.5YR",4,2,"7.5YR",6,2
14770,3265,"-25.49704","-59.43712",18,47,"7.5YR3/2","7.5YR4/2",23500,22500,"96.00","1.36","7.90","26.20","7.5YR",3,2,"7.5YR",4,2
14771,3265,"-25.49704","-59.43712",47,62,"5YR4/3","5YR6/3",20600,25100,"100.00","0.41","7.90","41.20","5YR",4,3,"5YR",6,3
14781,3266,"-26.30458","-59.13347",0,18,"7.5YR2/0","7.5YR3/0",30000,22500,"75.00","2.95","5.80","29.70","7.5YR",2,0,"7.5YR",3,0
14782,3266,"-26.30458","-59.13347",18,44,"7.5YR4/4","7.5YR5/4",27700,,,"0.49","8.00","58.50","7.5YR",4,4,"7.5YR",5,4
14783,3266,"-26.30458","-59.13347",44,91,"7.5YR5/6","7.5YR6/6",26700,,,"0.39","7.90","52.20","7.5YR",5,6,"7.5YR",6,6
14785,3267,"-26.13240","-59.23957",0,7,"10YR4/1","10YR6/1",48000,,,"5.61","7.30","49.20","10YR",4,1,"10YR",6,1
14786,3267,"-26.13240","-59.23957",7,26,"10YR2/1","10YR4/1",36000,35300,"98.00","1.56","7.40","55.40","10YR",2,1,"10YR",4,1
14787,3267,"-26.13240","-59.23957",26,42,"7.5YR3/2","7.5YR4/2",35300,36400,"100.00","1.26","7.10","57.60","7.5YR",3,2,"7.5YR",4,2
14788,3267,"-26.13240","-59.23957",42,62,"7.5YR3/4","7.5YR5/4",24100,,,"0.36","7.90","48.80","7.5YR",3,4,"7.5YR",5,4
14979,3269,"-35.73742","-58.42927",0,21,"10YR2/1",,,,,,,,"10YR",2,1,,,
14980,3269,"-35.73742","-58.42927",21,42,"10YR2/3",,,,,,,,"10YR",2,3,,,
14981,3269,"-35.73742","-58.42927",42,63,"7.5YR3/4",,,,,,,,"7.5YR",3,4,,,
14793,3270,"-26.22204","-59.03692",0,10,"7.5YR5/2","7.5YR7/2",12100,,,"0.27","10.00","22.10","7.5YR",5,2,"7.5YR",7,2
14794,3270,"-26.22204","-59.03692",10,25,"5YR3/4","5YR4/4",23100,,,"0.30","10.00","32.10","5YR",3,4,"5YR",4,4
14795,3270,"-26.22204","-59.03692",25,56,"5YR3/4","5YR4/4",25200,,,"0.23","9.90","58.00","5YR",3,4,"5YR",4,4
14798,3271,"-25.90207","-59.15047",0,9,"7.5YR5/2","7.5YR7/2",28500,27600,"98.00","3.83","5.70","40.60","7.5YR",5,2,"7.5YR",7,2
14799,3271,"-25.90207","-59.15047",9,24,"5YR3/1","5YR5/1",34300,29600,"86.00","1.48","5.50","62.00","5YR",3,1,"5YR",5,1
14800,3271,"-25.90207","-59.15047",24,32,"5YR3/3","5YR4/3",40800,37700,"92.00","1.23","5.50","67.10","5YR",3,3,"5YR",4,3
14801,3271,"-25.90207","-59.15047",32,46,"5YR3/3","5YR5/4",42200,37900,"90.00","0.99","6.20","68.90","5YR",3,3,"5YR",5,4
14802,3271,"-25.90207","-59.15047",46,71,"5YR4/6","5YR5/6",36600,,,"0.54","8.10","72.00","5YR",4,6,"5YR",5,6
15136,3272,"-35.77759","-58.08042",0,24,"10YR3/2","10YR6/2",,,,,,,"10YR",3,2,"10YR",6,2
15137,3272,"-35.77759","-58.08042",24,60,"10YR4/4","10YR5/4",,,,,,,"10YR",4,4,"10YR",5,4
14805,3273,"-25.73528","-59.44738",0,12,"10YR3/2","10YR4/2",13900,14800,"100.00","1.30","6.30","16.70","10YR",3,2,"10YR",4,2
14806,3273,"-25.73528","-59.44738",12,33,"10YR3/2","10YR4/2",17600,14800,"84.00","1.18","6.30","21.60","10YR",3,2,"10YR",4,2
14807,3273,"-25.73528","-59.44738",33,50,"10YR3/1","10YR4/1",15000,14500,"97.00","0.75","6.50","21.90","10YR",3,1,"10YR",4,1
14808,3273,"-25.73528","-59.44738",50,75,"10YR2/2","10YR3/2",17300,17200,"99.00","0.55","6.80","23.90","10YR",2,2,"10YR",3,2
14811,3274,"-26.24209","-59.12278",0,18,"10YR2/1","10YR3/1",14400,15400,"100.00","2.18","6.00","14.30","10YR",2,1,"10YR",3,1
14812,3274,"-26.24209","-59.12278",18,43,"10YR2/2","10YR5/2",11200,8900,"79.00","1.02","6.40","14.20","10YR",2,2,"10YR",5,2
14813,3274,"-26.24209","-59.12278",43,57,"10YR4/3","10YR6/3",9400,10000,"100.00","0.44","5.70","18.40","10YR",4,3,"10YR",6,3
14819,3275,"-25.57406","-59.41573",0,4,"10YR4/2","10YR6/1",10300,8800,"85.00","1.64","5.60","18.90","10YR",4,2,"10YR",6,1
14820,3275,"-25.57406","-59.41573",4,23,"10YR4/1","10YR6/1",8900,8500,"95.00","0.86","6.00","15.70","10YR",4,1,"10YR",6,1
14821,3275,"-25.57406","-59.41573",23,43,"10YR3/1","10YR3/2",26100,26600,"100.00","0.57","6.50","44.00","10YR",3,1,"10YR",3,2
14822,3275,"-25.57406","-59.41573",43,60,"7.5YR6/1","7.5YR7/4",21500,22000,"100.00","0.34","6.50","33.70","7.5YR",6,1,"7.5YR",7,4
14825,3276,"-25.58159","-59.38449",0,4,"10YR4/1","10YR6/1",20600,22400,"100.00","3.60","5.80","19.90","10YR",4,1,"10YR",6,1
14826,3276,"-25.58159","-59.38449",4,12,"10YR5/2","10YR7/2",13300,13900,"100.00","1.38","5.80","20.40","10YR",5,2,"10YR",7,2
14827,3276,"-25.58159","-59.38449",12,30,"7.5YR4/2","7.5YR3/2",21900,16700,"76.00","0.67","5.90","43.20","7.5YR",4,2,"7.5YR",3,2
14828,3276,"-25.58159","-59.38449",30,56,"7.5YR3/2","7.5YR5/2",20800,25500,"100.00","0.56","6.50","41.90","7.5YR",3,2,"7.5YR",5,2
14831,3277,"-25.70303","-59.45891",0,6,"7.5YR3/2","7.5YR5/4",20900,20800,"99.00","2.85","6.00","22.20","7.5YR",3,2,"7.5YR",5,4
14832,3277,"-25.70303","-59.45891",6,28,"7.5YR3/2","7.5YR5/4",17300,17600,"100.00","1.59","5.50","22.40","7.5YR",3,2,"7.5YR",5,4
14833,3277,"-25.70303","-59.45891",28,50,"7.5YR3/2","7.5YR5/6",20400,18600,"91.00","0.88","5.50","28.70","7.5YR",3,2,"7.5YR",5,6
14834,3277,"-25.70303","-59.45891",50,68,"7.5YR5/4","7.5YR6/6",19000,20300,"100.00","0.58","5.60","29.10","7.5YR",5,4,"7.5YR",6,6
14836,3278,"-26.24349","-59.35612",0,17,"7.5YR3/4","7.5YR5/4",20500,20900,"100.00","1.27","5.90","51.20","7.5YR",3,4,"7.5YR",5,4
14837,3278,"-26.24349","-59.35612",17,45,"7.5YR4/4","7.5YR5/4",21700,19000,"88.00","0.40","5.90","32.10","7.5YR",4,4,"7.5YR",5,4
14838,3278,"-26.24349","-59.35612",45,79,"7.5YR5/6","7.5YR6/6",16700,16700,"100.00","0.23","6.60","25.00","7.5YR",5,6,"7.5YR",6,6
14842,3279,"-25.59808","-59.44057",0,8,"10YR4/2","10YR5/3",18600,20700,"100.00","2.68","6.40","17.80","10YR",4,2,"10YR",5,3
14843,3279,"-25.59808","-59.44057",8,21,"10YR3/2","10YR5/2",18100,20400,"100.00","2.21","6.70","16.40","10YR",3,2,"10YR",5,2
14844,3279,"-25.59808","-59.44057",21,48,"10YR3/2","10YR4/2",16800,17900,"100.00","1.51","6.50","19.20","10YR",3,2,"10YR",4,2
14845,3279,"-25.59808","-59.44057",48,62,"10YR3/5","10YR4/3",13100,15100,"100.00","0.74","5.60","17.10","10YR",3,5,"10YR",4,3
14849,3280,"-25.80821","-59.45880",0,17,"10YR3/1","10YR5/1",19400,17300,"89.00","2.21","5.70","20.20","10YR",3,1,"10YR",5,1
14850,3280,"-25.80821","-59.45880",17,32,"10YR3/2","10YR5/2",17500,14200,"81.00","1.31","6.00","18.30","10YR",3,2,"10YR",5,2
14851,3280,"-25.80821","-59.45880",32,44,"7.5YR3/2","7.5YR6/2",16400,13800,"84.00","0.83","5.80","20.10","7.5YR",3,2,"7.5YR",6,2
14852,3280,"-25.80821","-59.45880",44,105,"5YR5/6","7.5YR5/6",14700,,,"0.38","6.10","16.90","5YR",5,6,"7.5YR",5,6
14854,3281,"-25.56192","-59.42275",0,13,"7.5YR3/2","7.5YR5/2",15200,14400,"95.00","2.06","6.20","12.70","7.5YR",3,2,"7.5YR",5,2
14855,3281,"-25.56192","-59.42275",13,36,"7.5YR3/2","7.5YR5/2",9600,9300,"97.00","0.87","5.90","10.60","7.5YR",3,2,"7.5YR",5,2
14856,3281,"-25.56192","-59.42275",36,45,"7.5YR3/2","7.5YR5/2",8100,9100,"100.00","0.52","6.50","11.50","7.5YR",3,2,"7.5YR",5,2
14857,3281,"-25.56192","-59.42275",45,65,"5YR4/3","5YR5/3",9400,10700,"100.00","0.45","6.60","13.30","5YR",4,3,"5YR",5,3
14861,3282,"-26.16364","-59.40418",0,20,"5YR3/1","5YR4/1",26500,28800,"100.00","1.86","5.80","55.80","5YR",3,1,"5YR",4,1
14862,3282,"-26.16364","-59.40418",25,45,"5YR4/3","5YR5/3",36000,35600,"99.00","1.05","6.10","67.40","5YR",4,3,"5YR",5,3
14863,3282,"-26.16364","-59.40418",45,61,"5YR4/6","5YR5/6",18200,20000,"100.00","0.26","6.30","26.30","5YR",4,6,"5YR",5,6
14868,3283,"-32.19806","-61.50556",0,20,"10YR3/2","10YR5/2",16200,14200,"88.00","1.91","5.80","27.00","10YR",3,2,"10YR",5,2
14869,3283,"-32.19806","-61.50556",20,28,"10YR4/2","10YR6/2",12600,9500,"75.00","0.79","5.90","24.50","10YR",4,2,"10YR",6,2
14870,3283,"-32.19806","-61.50556",28,60,"7.5YR3/2","7.5YR7/2",27600,24900,"90.00","0.64","6.80","39.50","7.5YR",3,2,"7.5YR",7,2
14881,3284,"-32.19444","-61.87472",0,13,"10YR3/2","10YR5/2",18000,14100,"78.00","1.51","5.80","22.20","10YR",3,2,"10YR",5,2
14882,3284,"-32.19444","-61.87472",13,20,"10YR3/2","10YR5/2",18000,14400,"80.00","1.35","6.00","22.70","10YR",3,2,"10YR",5,2
14883,3284,"-32.19444","-61.87472",20,26,"10YR3.5/2","10YR5/2",18100,14000,"77.00","0.92","6.20","24.00","10YR",3.5,2,"10YR",5,2
14884,3284,"-32.19444","-61.87472",26,48,"7.5YR4/3",,25200,23400,"93.00","0.62","6.60","39.20","7.5YR",4,3,,,
14885,3284,"-32.19444","-61.87472",48,76,"7.5YR4/3",,25600,23700,"93.00","0.99","7.10","39.30","7.5YR",4,3,,,
14875,3285,"-25.94684","-59.12901",0,13,"10YR4/1","10YR5/1",15600,6700,"43.00","2.32","5.00","23.00","10YR",4,1,"10YR",5,1
14876,3285,"-25.94684","-59.12901",13,24,"10YR3/2","10YR3/2",33100,23400,"71.00","1.06","5.00","48.10","10YR",3,2,"10YR",3,2
14877,3285,"-25.94684","-59.12901",24,40,"10YR3/2","10YR3/2",32200,26500,"82.00","0.67","5.80","44.50","10YR",3,2,"10YR",3,2
14878,3285,"-25.94684","-59.12901",40,75,"10YR3/3","10YR4/3",31400,33000,"100.00","0.45","7.10","50.10","10YR",3,3,"10YR",4,3
14889,3286,"-25.82435","-59.04784",0,11,"5YR5/2","5YR7/3",15900,16100,"100.00","2.58","6.00","17.40","5YR",5,2,"5YR",7,3
14890,3286,"-25.82435","-59.04784",11,21,"5YR5/3","5YR7/3",8000,6000,"75.00","0.85","5.20","15.50","5YR",5,3,"5YR",7,3
14891,3286,"-25.82435","-59.04784",21,40,"5YR5/3","5YR7/3",6700,5500,"82.00","0.40","5.30","13.70","5YR",5,3,"5YR",7,3
14892,3286,"-25.82435","-59.04784",40,73,"2.5YR3/2","2.5YR3/4",19300,16800,"87.00","0.58","5.70","32.50","2.5YR",3,2,"2.5YR",3,4
14895,3287,"-25.50192","-59.44321",0,9,"7.5YR3/2","7.5YR6/2",9800,9200,"94.00","1.42","6.10","9.80","7.5YR",3,2,"7.5YR",6,2
14896,3287,"-25.50192","-59.44321",9,23,"7.5YR4/2","7.5YR6/2",11600,11200,"97.00","1.28","6.30","13.60","7.5YR",4,2,"7.5YR",6,2
14897,3287,"-25.50192","-59.44321",23,35,"7.5YR4/2","7.5YR6/2",10800,11800,"100.00","1.10","6.60","10.40","7.5YR",4,2,"7.5YR",6,2
14898,3287,"-25.50192","-59.44321",35,52,"5YR4/3","5YR6/3",9600,10800,"100.00","0.67","7.50","13.40","5YR",4,3,"5YR",6,3
14902,3288,"-26.02231","-59.18156",0,17,"10YR5/1","10YR6/1",40100,29200,"73.00","4.57","5.70","44.00","10YR",5,1,"10YR",6,1
14903,3288,"-26.02231","-59.18156",17,36,"10YR4/3","10YR5/3",38200,36000,"94.00","1.38","6.50","66.60","10YR",4,3,"10YR",5,3
14904,3288,"-26.02231","-59.18156",36,60,"7.5YR4/6","7.5YR5/6",41900,,,"0.86","7.90","71.00","7.5YR",4,6,"7.5YR",5,6
14909,3289,"-26.22791","-59.35172",0,8,"7.5YR3/2","7.5YR5/4",24400,,,"2.55","6.40","47.90","7.5YR",3,2,"7.5YR",5,4
14910,3289,"-26.22791","-59.35172",8,18,"7.5YR3/6","7.5YR5/6",29300,,,"2.75","6.80","48.00","7.5YR",3,6,"7.5YR",5,6
14911,3289,"-26.22791","-59.35172",18,48,"7.5YR4/6","7.5YR6/6",24000,,,"0.82","7.60","44.30","7.5YR",4,6,"7.5YR",6,6
14912,3289,"-26.22791","-59.35172",48,54,"7.5YR3/0","7.5YR5/0",15300,,,"0.78","7.10","48.90","7.5YR",3,0,"7.5YR",5,0
14917,3290,"-25.54631","-59.44232",0,7,"10YR3/2","10YR4/2",23300,21100,"91.00","3.08","6.40","18.90","10YR",3,2,"10YR",4,2
14918,3290,"-25.54631","-59.44232",7,22,"10YR4/2","10YR6/2",18200,21100,"100.00","1.90","6.70","19.60","10YR",4,2,"10YR",6,2
14919,3290,"-25.54631","-59.44232",22,40,"7.5YR4/2","7.5YR6/2",13800,14100,"100.00","1.16","6.70","6.10","7.5YR",4,2,"7.5YR",6,2
14920,3290,"-25.54631","-59.44232",40,54,"7.5YR3/2","7.5YR5/2",21100,22100,"100.00","0.94","6.70","32.40","7.5YR",3,2,"7.5YR",5,2
14926,3291,"-32.33000","-61.05000",0,19,"10YR4.5/2","10YR5.5/2",16000,13300,"83.00","1.13","6.10","21.50","10YR",4.5,2,"10YR",5.5,2
14927,3291,"-32.33000","-61.05000",19,26,"10YR4.5/2","10YR6/2",14700,10400,"71.00","0.53","6.20","21.00","10YR",4.5,2,"10YR",6,2
14928,3291,"-32.33000","-61.05000",26,51,"7.5YR4/2","7.5YR5/2",26200,26100,"100.00","0.35","7.50","49.50","7.5YR",4,2,"7.5YR",5,2
14933,3292,"-32.36111","-61.17917",0,17,"10YR3.5/1","10YR5.5/1",16000,13000,"81.00","1.26","6.20","22.50","10YR",3.5,1,"10YR",5.5,1
14934,3292,"-32.36111","-61.17917",17,24,"10YR4/2","10YR6/2",14800,12900,"87.00","0.97","7.10","22.00","10YR",4,2,"10YR",6,2
14935,3292,"-32.36111","-61.17917",24,47,"7.5YR4.5/4","7.5YR5/4",30000,29500,"98.00","0.86","7.60","48.50","7.5YR",4.5,4,"7.5YR",5,4
14936,3292,"-32.36111","-61.17917",47,66,"7.5YR4.5/4","7.5YR5.5/4",27400,26800,"98.00","0.32","8.10","46.00","7.5YR",4.5,4,"7.5YR",5.5,4
14940,3293,"-32.41667","-60.83333",0,27,"10YR3/2","10YR5/2",14600,12500,"86.00","0.94","6.30","18.50","10YR",3,2,"10YR",5,2
14941,3293,"-32.41667","-60.83333",27,40,"10YR4/2","10YR6/2",11100,9500,"86.00","0.34","6.40","17.00","10YR",4,2,"10YR",6,2
14942,3293,"-32.41667","-60.83333",40,75,"7.5YR4/4","7.5YR5.5/4",25900,24600,"95.00","0.30","6.90","39.00","7.5YR",4,4,"7.5YR",5.5,4
14947,3294,"-32.48694","-60.89500",0,26,"10YR3/2","10YR5/2",16300,14500,"89.00","1.04","6.30","19.00","10YR",3,2,"10YR",5,2
14948,3294,"-32.48694","-60.89500",26,38,"10YR3/2","10YR5.5/2",18200,16000,"88.00","0.58","6.40","26.00","10YR",3,2,"10YR",5.5,2
14949,3294,"-32.48694","-60.89500",38,68,"7.5YR4/4","7.5YR5/4",26700,25400,"95.00","0.58","6.70","41.00","7.5YR",4,4,"7.5YR",5,4
14958,3295,"-32.88742","-58.55181",0,10,"10YR2/2",,,,,,,,"10YR",2,2,,,
14959,3295,"-32.88742","-58.55181",10,28,"10YR2/1",,13600,,,"1.62","5.76",,"10YR",2,1,,,
14960,3295,"-32.88742","-58.55181",28,45,"10YR3/2",,16500,,,"0.63","6.23",,"10YR",3,2,,,
14961,3295,"-32.88742","-58.55181",45,72,"10YR4/2",,,,,,,,"10YR",4,2,,,
14964,3296,"-32.49861","-61.41667",0,17,"10YR3.5/3","10YR6/2",14000,11500,"82.00","0.77","6.40","19.00","10YR",3.5,3,"10YR",6,2
14965,3296,"-32.49861","-61.41667",17,40,"7.5YR3/3","7.5YR5/2",29000,27000,"93.00","0.36","8.00","45.50","7.5YR",3,3,"7.5YR",5,2
14966,3296,"-32.49861","-61.41667",40,49,"7.5YR5/4","7.5YR6/2",30000,29400,"98.00","0.23","8.20","49.00","7.5YR",5,4,"7.5YR",6,2
14967,3297,"-32.50056","-61.43333",0,23,"10YR3/3","10YR5/2",17800,14900,"84.00","1.42","5.90","22.50","10YR",3,3,"10YR",5,2
14968,3297,"-32.50056","-61.43333",23,31,"10YR4/2","10YR6/2",15600,14000,"90.00","0.82","6.60","19.00","10YR",4,2,"10YR",6,2
14969,3297,"-32.50056","-61.43333",31,67,"7.5YR4/2","7.5YR5/2",33000,31400,"95.00","0.60","7.90","35.00","7.5YR",4,2,"7.5YR",5,2
14988,3298,"-30.92103","-58.75006",0,19,"10YR3/1",,28000,,,"1.04","6.40",,"10YR",3,1,,,
14990,3298,"-30.92103","-58.75006",19,53,"10YR3/2",,,,,,,,"10YR",3,2,,,
14991,3299,"-31.28931","-59.25881",0,13,,"10YR3/1",26400,,,"1.83","6.28",,,,,"10YR",3,1
14992,3299,"-31.28931","-59.25881",13,58,,"10YR2/1",25200,,,"0.79","7.43",,,,,"10YR",2,1
14994,3300,"-31.54475","-59.72308",0,28,"10YR2/1",,25200,,,"1.78","6.75",,"10YR",2,1,,,
14995,3300,"-31.54475","-59.72308",28,54,"10YR2/1",,31300,,,"0.71","7.73",,"10YR",2,1,,,
14997,3301,"-31.89719","-60.57117",0,15,,"10YR3/2",20000,17500,,"1.33","5.70",,,,,"10YR",3,2
14998,3301,"-31.89719","-60.57117",15,50,"10YR3/2",,25400,,,"0.46","6.91",,"10YR",3,2,,,
14999,3301,"-31.89719","-60.57117",50,71,"10YR4/2",,,,,,,,"10YR",4,2,,,
15000,3302,"-35.68361","-58.20035",0,14,"10YR2/2","10YR4/2",,,,,,,"10YR",2,2,"10YR",4,2
15127,3302,"-35.68361","-58.20035",14,40,"10YR2/2","10YR4/2",,,,,,,"10YR",2,2,"10YR",4,2
15128,3302,"-35.68361","-58.20035",40,59,"7.5YR4/3","7.5YR6/3",,,,,,,"7.5YR",4,3,"7.5YR",6,3
15001,3303,"-35.96409","-58.33518",0,20,"10YR3/1","10YR6/1",14700,13500,"92.00","2.25","7.00","21.60","10YR",3,1,"10YR",6,1
15002,3303,"-35.96409","-58.33518",20,45,"7.5YR3/2","7.5YR4/3",29100,28300,"97.00","0.65","8.10","43.70","7.5YR",3,2,"7.5YR",4,3
15003,3303,"-35.96409","-58.33518",45,72,"7.5YR5/4",,21400,,,"0.17","8.70","24.20","7.5YR",5,4,,,
