idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
19347,4267,NA,NA,50,84,7.5YR5/4,7.5YR6/4,NA,NA,50.48,0.24,8.2,NA,7.5YR,5,4,7.5YR,6,4
19339,4268,-27.333333,-58.933333,0,8,10YR 2/2,10YR 5/1,28.6,16.7,NA,2.1,NA,14.7,10YR,2,2,10YR,5,1
19340,4268,-27.333333,-58.933333,8,25,7.5YR 3/2,10YR 5/1,17.1,12,NA,0.7,NA,NA,7.5YR,3,2,10YR,5,1
19341,4268,-27.333333,-58.933333,25,50,7.5YR 3/2,10YR 62/,17.2,11.1,NA,0.58,NA,11.7,7.5YR,3,2,10YR,62,
19342,4268,-27.333333,-58.933333,50,82,7.5YR 4/2,7.5YR 5/2,15.7,13.7,NA,0.39,NA,14.2,7.5YR,4,2,7.5YR,5,2
19350,4269,-27.066667,-59.85,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19351,4269,-27.066667,-59.85,10,13,7.5YR 3/2,10YR 6/2,NA,NA,NA,NA,NA,NA,7.5YR,3,2,10YR,6,2
19352,4269,-27.066667,-59.85,13,35,5YR 3/3,5YR 4/3,NA,NA,NA,NA,NA,NA,5YR,3,3,5YR,4,3
19353,4269,-27.066667,-59.85,35,50,5YR 3/3,5YR 4/3,NA,NA,NA,NA,NA,NA,5YR,3,3,5YR,4,3
19354,4269,-27.066667,-59.85,50,60,5YR 4/3,7.5YR 4/4,NA,NA,NA,NA,NA,NA,5YR,4,3,7.5YR,4,4
19365,4271,-27.333333,-58.933333,0,5,10YR 3.5/2,10YR 5/2,NA,NA,NA,NA,NA,NA,10YR,3.5,2,10YR,5,2
19366,4271,-27.333333,-58.933333,5,19,10YR 3/2,10YR 5/1.5,19.1,17.1,NA,NA,NA,NA,10YR,3,2,10YR,5,1.5
19367,4271,-27.333333,-58.933333,19,30,10YR 4/2,10YR 5/2,NA,NA,NA,NA,NA,NA,10YR,4,2,10YR,5,2
19368,4271,-27.333333,-58.933333,30,47,10YR 4/2,10YR 6/2,NA,NA,NA,NA,NA,NA,10YR,4,2,10YR,6,2
19369,4271,-27.333333,-58.933333,47,70,7.5YR 4/4,7.5YR 6/4,NA,NA,NA,NA,NA,NA,7.5YR,4,4,7.5YR,6,4
19372,4272,NA,NA,0,22,7.5YR 3/3,7.5YR 5/3,30.7,30.6,100,4.39,6.3,21.9,7.5YR,3,3,7.5YR,5,3
19373,4272,NA,NA,22,33,7.5YR 4/3,7.5YR 6/3,15.7,13.6,87,1.17,5.6,16.1,7.5YR,4,3,7.5YR,6,3
19374,4272,NA,NA,33,52,7.5YR 4/3,7.5YR 5/3,14.8,14,95,0.53,6.9,14.6,7.5YR,4,3,7.5YR,5,3
19377,4273,-27.316667,-58.933333,0,4,10YR 3/1,10YR 5/1,NA,NA,NA,1.16,NA,16.55,10YR,3,1,10YR,5,1
19378,4273,-27.316667,-58.933333,4,30,10YR 3/1,10YR 4.5/1,NA,NA,NA,1.42,NA,NA,10YR,3,1,10YR,4.5,1
19379,4273,-27.316667,-58.933333,30,45,10YR 4/2,10YR 6/2,NA,NA,NA,0.72,NA,NA,10YR,4,2,10YR,6,2
19380,4273,-27.316667,-58.933333,45,60,7.5YR 4.5/2,7.5YR 7/2,NA,NA,NA,0.45,NA,39.55,7.5YR,4.5,2,7.5YR,7,2
19383,4274,-26.466667,-54.65,0,30,2.5YR 3/4,NA,NA,NA,NA,NA,NA,NA,2.5YR,3,4,NA,,
19384,4274,-26.466667,-54.65,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19385,4275,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19390,4275,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19386,4275,NA,NA,30,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19387,4275,NA,NA,45,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19391,4276,-27.656633,-55.436433,0,20,2.5YR 3/4,NA,NA,NA,NA,NA,NA,NA,2.5YR,3,4,NA,,
19396,4276,-27.656633,-55.436433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19392,4276,-27.656633,-55.436433,20,40,2.5YR 2/4,NA,NA,NA,NA,NA,NA,NA,2.5YR,2,4,NA,,
19393,4276,-27.656633,-55.436433,40,55,10R 3/4,NA,NA,NA,NA,NA,NA,NA,10R3/4,,,NA,,
19397,4277,-27.383333,-55.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19398,4277,-27.383333,-55.05,0,25,2.5YR 3/5,NA,NA,NA,NA,NA,NA,NA,2.5YR,3,5,NA,,
19399,4277,-27.383333,-55.05,25,40,10R 3/4,NA,NA,NA,NA,NA,NA,NA,10R3/4,,,NA,,
19400,4277,-27.383333,-55.05,40,75,10R 3.5/6,NA,NA,NA,NA,NA,NA,NA,10R3.5/6,,,NA,,
19402,4278,-26.138439,-54.581923,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19403,4278,-26.138439,-54.581923,30,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19404,4278,-26.138439,-54.581923,45,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19405,4279,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19406,4279,NA,NA,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19407,4279,NA,NA,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19418,4281,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19419,4281,NA,NA,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19408,4282,NA,NA,0,7,5YR 3/2,5YR 5/2,20,18.7,91,1.83,6.6,29,5YR,3,2,5YR,5,2
19412,4282,NA,NA,7,26,5YR 4/2,5YR 6/2,17,15.3,91,0.71,6.6,30,5YR,4,2,5YR,6,2
19409,4282,NA,NA,26,50,5YR 3/3,5YR 4/3,16,17.3,100,0.17,6.7,41,5YR,3,3,5YR,4,3
19410,4282,NA,NA,50,76,5YR 4/3,5YR 6/3,20,21.6,100,NA,7,22,5YR,4,3,5YR,6,3
19424,4284,-28.992571,-59.790379,0,7,NA,NA,18.72,12.31,NA,2.2,NA,NA,NA,,,NA,,
19425,4284,-28.992571,-59.790379,7,8,NA,NA,18.9,13.95,NA,1.51,NA,NA,NA,,,NA,,
19426,4284,-28.992571,-59.790379,8,35,NA,NA,28.28,24.12,NA,1.49,NA,NA,NA,,,NA,,
19427,4284,-28.992571,-59.790379,35,45,NA,NA,28.72,28.3,NA,0.75,NA,NA,NA,,,NA,,
19428,4284,-28.992571,-59.790379,45,70,NA,NA,26.9,27.45,NA,0.49,NA,NA,NA,,,NA,,
19430,4286,NA,NA,0,20,7.5YR 3/2,7.5YR 5/2,19.1,20.8,100,2.03,6.8,30.7,7.5YR,3,2,7.5YR,5,2
19431,4286,NA,NA,20,56,7.5YR 3/3,7.5YR 4/3,21.4,23.1,100,0.8,7.6,37.8,7.5YR,3,3,7.5YR,4,3
19438,4288,-33.9175,-66.280833,0,16,NA,NA,NA,NA,NA,0.63,6.88,7.93,NA,,,NA,,
19439,4288,-33.9175,-66.280833,16,45,NA,NA,NA,NA,NA,0.27,8.3,7.78,NA,,,NA,,
19440,4288,-33.9175,-66.280833,45,55,NA,NA,NA,NA,NA,0.11,8.48,6.87,NA,,,NA,,
19434,4289,NA,NA,0,20,7.5YR 3/3,7.5YR 4/3,5.8,6.4,100,0.7,5.6,7,7.5YR,3,3,7.5YR,4,3
19435,4289,NA,NA,20,52,7.5YR 4/4,7.5YR 5/4,5.8,6.4,100,0.3,5.9,8,7.5YR,4,4,7.5YR,5,4
19450,4290,-33.314316,-66.396921,0,17,10YR 3/3,10YR 5/3,13,13,NA,1.19,7.6,10.9,10YR,3,3,10YR,5,3
19451,4290,-33.314316,-66.396921,17,26,10YR 3/3,10YR 5/3,17,17.2,NA,1.14,8.1,12.8,10YR,3,3,10YR,5,3
19452,4290,-33.314316,-66.396921,26,50,10YR 3/3,10YR 5/3,17.3,17.3,NA,NA,8.6,13.3,10YR,3,3,10YR,5,3
19453,4290,-33.314316,-66.396921,50,90,10YR 3/2,10YR 5/2,18.1,18.1,NA,NA,8.5,12.3,10YR,3,2,10YR,5,2
19446,4291,-34.492778,-66.643056,0,12,NA,NA,NA,NA,NA,0.66,7.91,6.48,NA,,,NA,,
19447,4291,-34.492778,-66.643056,12,30,NA,NA,NA,NA,NA,0.42,8.28,7.07,NA,,,NA,,
19448,4291,-34.492778,-66.643056,30,65,NA,NA,NA,NA,NA,0.34,8.26,5.23,NA,,,NA,,
19455,4292,-34.350556,-66.473611,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19456,4292,-34.350556,-66.473611,10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19457,4292,-34.350556,-66.473611,27,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19458,4292,-34.350556,-66.473611,45,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19459,4293,NA,NA,0,4,2.5YR 3/2,2.5YR 5/2,37.3,NA,NA,4,6,57.5,2.5YR,3,2,2.5YR,5,2
19460,4293,NA,NA,4,8,2.5YR 3/3,2.5YR 6/3,33.4,NA,NA,2.95,6,57.5,2.5YR,3,3,2.5YR,6,3
19461,4293,NA,NA,8,34,2.5YR 3/3,2.5YR 5/3,43.4,39.5,91,1.3,7.5,76.3,2.5YR,3,3,2.5YR,5,3
19462,4293,NA,NA,34,56,2.5YR 2/2,2.5YR 4/2,37.5,NA,NA,0.67,7.7,73.8,2.5YR,2,2,2.5YR,4,2
19465,4294,-26.886364,-60.072806,0,18,10YR 2/2,10YR 4/2,22.6,17.1,76,2.03,6.2,31.1,10YR,2,2,10YR,4,2
19466,4294,-26.886364,-60.072806,18,33,10YR 2/1,10YR 3/1,26.7,24.1,90,1.52,6.7,35.4,10YR,2,1,10YR,3,1
19467,4294,-26.886364,-60.072806,33,60,10YR 1/1,10YR 2/1,21.9,19.5,90,0.86,6.7,30.6,10YR,1,1,10YR,2,1
19471,4295,NA,NA,0,4,5YR 4/2,5YR 6/2,22,NA,NA,2.55,5.4,29,5YR,4,2,5YR,6,2
19472,4295,NA,NA,4,20,5YR 3/3,5YR 4/3,27,NA,NA,0.99,7.8,55,5YR,3,3,5YR,4,3
19473,4295,NA,NA,20,65,5YR 3/4,5YR 4/4,23,NA,NA,0.37,7.8,53,5YR,3,4,5YR,4,4
19475,4297,-34.006944,-66.302778,0,12,10YR3/3,NA,NA,NA,NA,0.62,7.98,7.48,10YR,3,3,NA,,
19476,4297,-34.006944,-66.302778,12,20,"10YR 3/3,5",NA,NA,NA,NA,0.33,8.44,7.18,10YR,3,"3,5",NA,,
19477,4297,-34.006944,-66.302778,20,38,"10YR 3/3,5",NA,NA,NA,NA,0.33,8.45,7.65,10YR,3,"3,5",NA,,
19478,4297,-34.006944,-66.302778,38,48,10YR 3/3,NA,NA,NA,NA,0.23,8.01,6.91,10YR,3,3,NA,,
19479,4298,-34.567222,-66.241944,0,8,10YR3/3,NA,NA,NA,NA,0.62,7.15,1.56,10YR,3,3,NA,,
19480,4298,-34.567222,-66.241944,8,25,10YR3/3.5,NA,NA,NA,NA,0.3,8.29,7.01,10YR,3,3.5,NA,,
19481,4298,-34.567222,-66.241944,25,50,10YR3/3.5,NA,NA,NA,NA,0.26,8.32,6.59,10YR,3,3.5,NA,,
19482,4298,-34.567222,-66.241944,50,60,10YR3/3,NA,NA,NA,NA,0.19,8.39,6.69,10YR,3,3,NA,,
19483,4299,NA,NA,0,22,5YR 2/2,5YR 4/2,23.8,21.6,91,1.76,7,39.7,5YR,2,2,5YR,4,2
19484,4299,NA,NA,22,50,5YR 3/2,5YR 4/2,20,18,90,0.51,7,44.3,5YR,3,2,5YR,4,2
19485,4299,NA,NA,50,70,5YR 3/3,5YR 4/3,21.1,22,100,0.41,7.1,53,5YR,3,3,5YR,4,3
19487,4300,NA,NA,0,15,7.5YR 4/3,7.5YR 5/2,7.8,9.9,100,0.43,6.2,14.8,7.5YR,4,3,7.5YR,5,2
19488,4300,NA,NA,15,47,7.5YR 3/2,7.5YR 5/2,8.8,10.6,100,0.6,6.6,15.5,7.5YR,3,2,7.5YR,5,2
19489,4300,NA,NA,47,68,7.5YR 3/1,7.5YR 5/1,10.6,12.4,100,0.5,6.3,18.6,7.5YR,3,1,7.5YR,5,1
19491,4301,NA,NA,0,20,5YR 3/1,5YR 6/1,30.4,25.7,84,2.23,6,52,5YR,3,1,5YR,6,1
19492,4301,NA,NA,20,45,5YR 3/2,5YR 5/2,34.6,30.8,89,0.59,6.5,59,5YR,3,2,5YR,5,2
19493,4301,NA,NA,45,60,5YR 2/1,5YR 4/1,28,25.9,92,0.68,6.5,56,5YR,2,1,5YR,4,1
19496,4302,NA,NA,0,24,5YR 2/1,5YR 3/1,9.4,10.6,100,0.68,7.5,12.6,5YR,2,1,5YR,3,1
19497,4302,NA,NA,24,52,5YR 2/2,5YR 4/2,7.3,8.7,100,0.32,7.1,13.3,5YR,2,2,5YR,4,2
19504,4303,NA,NA,0,12,5YR 4/4,5YR 6/2,12.6,16.2,100,1.05,7.9,13,5YR,4,4,5YR,6,2
19505,4303,NA,NA,12,50,5YR 3/4,5YR 5/3,13.6,25,100,0.45,9.2,26,5YR,3,4,5YR,5,3
19506,4303,NA,NA,50,80,5YR 4/6,5YR 5/4,20,26.7,100,NA,9.1,26,5YR,4,6,5YR,5,4
19532,4304,-24.3852,-65.0912,0,20,10YR 3/2,10YR 6/2,21.2,17.5,82,1.21,6.2,26,10YR,3,2,10YR,6,2
19533,4304,-24.3852,-65.0912,20,40,10YR 3/2,10YR 5/3,19.7,18,91,0.75,7.3,28,10YR,3,2,10YR,5,3
19534,4304,-24.3852,-65.0912,40,92,10YR 3/2,10YR 5/2,34.9,34.3,98,0.57,8.7,50,10YR,3,2,10YR,5,2
19512,4305,NA,NA,0,11,5YR 3/3,5YR 5/3,7.4,NA,NA,0.68,7.8,9,5YR,3,3,5YR,5,3
19513,4305,NA,NA,11,24,5YR 3/3,5YR 5/3,7.8,NA,NA,0.51,8.4,9.5,5YR,3,3,5YR,5,3
19514,4305,NA,NA,24,45,5YR 3/4,5YR 5/3,4.8,NA,NA,0.11,8.5,6,5YR,3,4,5YR,5,3
19515,4305,NA,NA,45,68,5YR 4/4,5YR 5/4,12.5,NA,NA,NA,8.4,14,5YR,4,4,5YR,5,4
19518,4306,-29.200278,-67.561944,0,14,10YR 5/4,10YR 6/4,6.6,24.34,NA,0.3,9.2,7.8,10YR,5,4,10YR,6,4
19519,4306,-29.200278,-67.561944,14,28,10YR 4/4,10YR 5/4,9.6,31.1,NA,0.29,9,7.8,10YR,4,4,10YR,5,4
19520,4306,-29.200278,-67.561944,28,48,10YR 4/4,NA,14,35.94,NA,0.45,9.1,8.9,10YR,4,4,NA,,
19521,4306,-29.200278,-67.561944,48,100,7.5YR 4/4,NA,3.8,22.25,NA,0.05,9,2.7,7.5YR,4,4,NA,,
19523,4307,NA,NA,0,9,7.5YR 3/2,7.5YR 6/2,18.8,16.7,89,1.1,5.9,35.2,7.5YR,3,2,7.5YR,6,2
19524,4307,NA,NA,9,21,7.5YR 4/2,7.5YR 6/2,19.9,15.3,77,0.26,5.8,34.07,7.5YR,4,2,7.5YR,6,2
19525,4307,NA,NA,21,32,7.5YR 3/2,7.5YR 4/2,25.6,22.7,89,NA,6.2,48.4,7.5YR,3,2,7.5YR,4,2
19526,4307,NA,NA,32,60,7.5YR 2/2,7.5YR 3/2,28,25.7,92,NA,6.5,52.7,7.5YR,2,2,7.5YR,3,2
19528,4308,-23.357458,-64.420819,0,18,5YR 3/4,5YR 5/3,12.2,NA,NA,1.14,7.8,6.5,5YR,3,4,5YR,5,3
19529,4308,-23.357458,-64.420819,18,45,5YR 4/4,5YR 5/4,8.1,NA,NA,0.22,8.4,5.5,5YR,4,4,5YR,5,4
19530,4308,-23.357458,-64.420819,45,91,5YR 4/4,5YR 6/4,6.6,NA,NA,0.13,8.5,5,5YR,4,4,5YR,6,4
19537,4309,-23.38441,-64.392843,0,40,10YR 3/2,NA,NA,8.6,7.11,0.59,NA,8,10YR,3,2,NA,,
19538,4309,-23.38441,-64.392843,40,100,7.5YR 4/4,7.5YR 5/4,NA,4.5,3.16,0.36,NA,0,7.5YR,4,4,7.5YR,5,4
19541,4310,NA,NA,0,10,7.5YR 2/2,7.5YR 4/2,20.1,23.4,100,2.37,7.7,19.5,7.5YR,2,2,7.5YR,4,2
19542,4310,NA,NA,10,23,7.5YR 4/2,7.5YR 6/2,16.6,16.4,99,0.56,6.7,29.3,7.5YR,4,2,7.5YR,6,2
19543,4310,NA,NA,23,45,7.5YR 2/3,7.5YR 4/3,14.1,16.1,100,0.24,7.7,27.2,7.5YR,2,3,7.5YR,4,3
19544,4310,NA,NA,45,61,7.5YR 3/3,7.5YR 5/3,15.1,17.6,100,0.15,7.9,27,7.5YR,3,3,7.5YR,5,3
19551,4311,-29.215,-67.5625,0,21,10YR 3/4,10YR 5/3,2.3,84.93,NA,0.03,8.2,1.7,10YR,3,4,10YR,5,3
19552,4311,-29.215,-67.5625,21,50,10YR 3/4,10YR 5/4,4.2,17.96,NA,0.05,7.7,3.7,10YR,3,4,10YR,5,4
19554,4311,-29.215,-67.5625,37,79,7.5YR 4/4,NA,8.8,70.77,NA,0.21,7.9,7.8,7.5YR,4,4,NA,,
19553,4311,-29.215,-67.5625,50,67,10YR 4/4,10YR 5/3,10.2,126.89,NA,0.26,7.6,15.1,10YR,4,4,10YR,5,3
19547,4312,NA,NA,0,20,7.5YR 3/3,7.5YR 6/3,33,30.8,93,2.29,5.7,61.2,7.5YR,3,3,7.5YR,6,3
19548,4312,NA,NA,0,55,7.5YR 4/4,7.5YR 6/4,27,NA,NA,0.74,5.7,60.2,7.5YR,4,4,7.5YR,6,4
19549,4312,NA,NA,0,90,7.5YR 5/4,7.5YR 7/4,8.1,7.1,100,0.14,7.5,3.5,7.5YR,5,4,7.5YR,7,4
19550,4312,NA,NA,0,160,7.5YR 6/4,7.5YR 8/4,9.7,NA,NA,0.07,8.1,8.4,7.5YR,6,4,7.5YR,8,4
19556,4313,-29.266389,-67.573611,0,18,10YR 5/4,10YR 6/4,11.2,65.14,NA,0.29,8.2,13.9,10YR,5,4,10YR,6,4
19557,4313,-29.266389,-67.573611,18,41,10YR 4/4,10YR 5/4,11,83.64,NA,39,8.4,11.9,10YR,4,4,10YR,5,4
19558,4313,-29.266389,-67.573611,41,77,10YR 5/4,10YR 6/4,10.8,62.91,NA,0.22,8.7,9.8,10YR,5,4,10YR,6,4
19561,4314,-29.253333,-67.519722,0,17,10YR 4/4,10YR 6/3,6.2,74.53,NA,0.08,8.5,7.6,10YR,4,4,10YR,6,3
19562,4314,-29.253333,-67.519722,17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19713,4314,-29.253333,-67.519722,31,47,10YR 4/3,10YR 5/2,5.7,76.03,NA,0.06,8.5,5.5,10YR,4,3,10YR,5,2
19714,4314,-29.253333,-67.519722,47,63,10YR 5/4,10YR 6/4,7.2,72.4,34,0.09,8.9,5.5,10YR,5,4,10YR,6,4
19563,4315,-24.046369,-61.839024,0,28,7.5YR 4/2,7.5YR 6/3,3.4,6.49,100,0.36,6.7,5.4,7.5YR,4,2,7.5YR,6,3
19564,4315,-24.046369,-61.839024,28,54,7.5YR 5/4,7.5YR 6/4,3.6,3.66,100,0.24,7.1,5.5,7.5YR,5,4,7.5YR,6,4
19566,4316,-23.96123,-61.74446,0,7,7.5YR 4/4,7.5YR 6/4,14.2,9.75,NA,1.93,5.5,24.3,7.5YR,4,4,7.5YR,6,4
19567,4316,-23.96123,-61.74446,7,14,7.5YR 5/4,7.5YR 6/3,12.4,9.19,NA,0.97,5.5,25.9,7.5YR,5,4,7.5YR,6,3
19568,4316,-23.96123,-61.74446,14,68,7.5YR 4/6,7.5YR 6/4,16.2,14.55,NA,0.31,6.4,39.66,7.5YR,4,6,7.5YR,6,4
19571,4317,NA,NA,0,80,10YR 6/4,10YR 4/4,NA,NA,NA,0.14,NA,14.95,10YR,6,4,10YR,4,4
19574,4318,-23.91187,-61.90078,0,25,7.5YR 5/4,7.5YR 6/4,4.4,6.27,NA,0.46,6.4,7.5,7.5YR,5,4,7.5YR,6,4
19575,4318,-23.91187,-61.90078,25,48,7.5YR 4/3,7.5YR 6/2,5.6,6.78,NA,0.54,7,7.5,7.5YR,4,3,7.5YR,6,2
19576,4318,-23.91187,-61.90078,48,66,7.5YR 5/4,7.5YR 6/4,3.2,6.04,NA,0.43,7.3,5.5,7.5YR,5,4,7.5YR,6,4
19578,4319,-23.98552,-61.91931,0,22,7.5YR 4/4,7.5YR 6/4,10,9.11,91,1.3,6.6,19.2,7.5YR,4,4,7.5YR,6,4
19579,4319,-23.98552,-61.91931,22,48,7.5YR 4/6,7.5YR 6/4,7.6,6.96,92,0.29,6.9,18.9,7.5YR,4,6,7.5YR,6,4
19580,4319,-23.98552,-61.91931,48,78,7.5YR 5/4,7.5YR 7/4,9.6,7.93,83,NA,6.8,19.6,7.5YR,5,4,7.5YR,7,4
19582,4320,-23.973008,-61.872677,0,23,7.5YR 4/4,7.5YR 6/4,10.4,10.68,100,1.57,5.6,21.56,7.5YR,4,4,7.5YR,6,4
19583,4320,-23.973008,-61.872677,23,53,7.5YR 5/4,7.5YR 6/6,9.6,11.87,100,0.36,6.5,23.57,7.5YR,5,4,7.5YR,6,6
19587,4321,-28.748333,-65.913056,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19588,4321,-28.748333,-65.913056,16,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19589,4321,-28.748333,-65.913056,43,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19591,4322,-28.762778,-65.852222,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19592,4322,-28.762778,-65.852222,14,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19593,4322,-28.762778,-65.852222,29,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19594,4322,-28.762778,-65.852222,46,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19596,4323,-28.496944,-65.609722,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19597,4323,-28.496944,-65.609722,18,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19598,4323,-28.496944,-65.609722,33,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19600,4324,-27.853056,-65.770278,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19601,4324,-27.853056,-65.770278,10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19602,4324,-27.853056,-65.770278,41,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19604,4325,-27.858889,-65.773889,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19605,4325,-27.858889,-65.773889,16,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19606,4325,-27.858889,-65.773889,27,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19609,4326,-29.554444,-65.145278,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19610,4326,-29.554444,-65.145278,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19611,4326,-29.554444,-65.145278,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19612,4326,-29.554444,-65.145278,50,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
19614,4327,-25.1756,-64.3418,0,35,5YR 3/3,5YR 5/2,15.4,NA,NA,1.31,NA,27.1,5YR,3,3,5YR,5,2
19615,4327,-25.1756,-64.3418,35,60,5YR 3/3,5YR 5/2,15.3,NA,NA,0.73,NA,27.6,5YR,3,3,5YR,5,2
19618,4328,-25.166,-64.2929,0,28,7.5YR 3/2,7.5YR 5/2,15.8,NA,NA,1.68,NA,14.1,7.5YR,3,2,7.5YR,5,2
19619,4328,-25.166,-64.2929,28,60,7.5YR 4/2,7.5YR 5/2,10.9,NA,NA,0.6,NA,10.3,7.5YR,4,2,7.5YR,5,2
19623,4329,-23.94058,-61.8739,0,19,7.5YR 4/2,7.5YR 5/2,11.67,12.69,100,1.02,7.6,21.56,7.5YR,4,2,7.5YR,5,2
19624,4329,-23.94058,-61.8739,19,44,7.5YR 4/4,7.5YR 5/4,12.67,12.67,100,0.61,7.8,25.58,7.5YR,4,4,7.5YR,5,4
19625,4329,-23.94058,-61.8739,44,64,7.5YR 4/5,7.5YR 5/5,14.33,24.73,100,NA,8.8,23.57,7.5YR,4,5,7.5YR,5,5
19622,4330,-25.174,-64.3258,0,50,5YR 4/2,5YR 6/3,13,NA,NA,0.72,NA,12.8,5YR,4,2,5YR,6,3
19627,4330,-25.174,-64.3258,50,120,7.5YR 4/2,7.5YR 6/2,3,NA,NA,0.73,NA,2.3,7.5YR,4,2,7.5YR,6,2
19629,4331,-25.1825,-64.968,0,28,5YR 3/2,5YR 5/2,29.5,NA,NA,2.15,NA,37.5,5YR,3,2,5YR,5,2
19630,4331,-25.1825,-64.968,28,51,5YR 4/3,5YR 6/2,21.3,NA,NA,0.5,NA,33.8,5YR,4,3,5YR,6,2
19632,4332,-23.88307,-61.8755,0,38,7.5YR 5/6,7.5YR 6/6,11.2,10.77,96,1.29,5.5,26,7.5YR,5,6,7.5YR,6,6
19633,4332,-23.88307,-61.8755,38,59,7.5YR 6/6,7.5YR 7/6,19.13,NA,NA,0.38,7.8,24,7.5YR,6,6,7.5YR,7,6
19635,4333,-23.989336,-61.799221,0,26,7.5YR 4/2,7.5YR 6/4,12,11.5,96,0.52,7,15.53,7.5YR,4,2,7.5YR,6,4
19636,4333,-23.989336,-61.799221,26,49,7.5YR 4/4,7.5YR 5/4,7.2,6.45,85,0.44,7,13.52,7.5YR,4,4,7.5YR,5,4
19637,4333,-23.989336,-61.799221,49,120,7.5YR 5/4,7.5YR 4/4,14.2,11.19,79,NA,7.4,19.6,7.5YR,5,4,7.5YR,4,4
19638,4334,-23.95943,-61.72734,0,9,7.5YR 3/6,7.5YR 5/2,21.6,14.77,68,3.13,5.7,27.6,7.5YR,3,6,7.5YR,5,2
19639,4334,-23.95943,-61.72734,9,17,7.5YR 3/4,7.5YR 5/2,16.4,11.58,71,1.65,5.7,28,7.5YR,3,4,7.5YR,5,2
19640,4334,-23.95943,-61.72734,17,53,7.5YR 4/4,7.5YR 4/4,16.5,16.46,89,0.42,6.7,34,7.5YR,4,4,7.5YR,4,4
19644,4335,-25.1521,-64.2681,0,20,7.5YR 5/4,7.5YR 6/2,23.5,NA,NA,0.78,NA,42.1,7.5YR,5,4,7.5YR,6,2
19645,4335,-25.1521,-64.2681,20,26,7.5YR 5/4,7.5YR 6/2,1.6,NA,NA,0.05,NA,2.5,7.5YR,5,4,7.5YR,6,2
19646,4335,-25.1521,-64.2681,26,200,7.5YR 4.5/2,7.5YR 6/2,1.4,NA,NA,0.06,NA,3,7.5YR,4.5,2,7.5YR,6,2
